grant_type,category_1,category_2,uncorrected_pvalues,sig_post_correction,category_1_prop,category_2_prop
#R44,Infectious disease/Immunologic,Respiratory,[0.78525678],[False],0.025714285714285714,0.031578947368421054
#R44,Infectious disease/Immunologic,Training,[5.34915796e-05],[ True],0.025714285714285714,0.1724137931034483
#R44,Injuries/trauma,Knowledge,[0.08013056],[False],0.0,0.03439153439153439
#R44,Injuries/trauma,Mental health,[0.01537508],[False],0.0,0.047895500725689405
#R44,Injuries/trauma,Model types,[0.00013166],[ True],0.0,0.10652920962199312
#R44,Injuries/trauma,Neurologic,[0.01756344],[False],0.0,0.04598825831702544
#R44,Injuries/trauma,Other,[0.03924584],[False],0.0,0.05660377358490566
#R44,Injuries/trauma,Patient safety,[0.00104156],[False],0.0,0.0787037037037037
#R44,Injuries/trauma,Population specific,[0.00031854],[False],0.0,0.09852216748768473
#R44,Injuries/trauma,Renal,[0.03246057],[False],0.0,0.05263157894736842
#R44,Injuries/trauma,Respiratory,[0.09572491],[False],0.0,0.031578947368421054
#R44,Injuries/trauma,Training,[2.44753377e-05],[ True],0.0,0.1724137931034483
#R44,Knowledge,Mental health,[0.34637188],[False],0.03439153439153439,0.047895500725689405
#R44,Knowledge,Model types,[0.00023637],[False],0.03439153439153439,0.10652920962199312
#R44,Knowledge,Neurologic,[0.37638916],[False],0.03439153439153439,0.04598825831702544
#R44,Knowledge,Other,[0.4303741],[False],0.03439153439153439,0.05660377358490566
#R44,Knowledge,Patient safety,[0.00976178],[False],0.03439153439153439,0.0787037037037037
#R44,Knowledge,Population specific,[0.00226972],[False],0.03439153439153439,0.09852216748768473
#R44,Knowledge,Renal,[0.50348984],[False],0.03439153439153439,0.05263157894736842
#R44,Knowledge,Respiratory,[1.],[False],0.03439153439153439,0.031578947368421054
#R44,Knowledge,Training,[0.00023528],[False],0.03439153439153439,0.1724137931034483
#R44,Mental health,Model types,[0.00106822],[False],0.047895500725689405,0.10652920962199312
#R44,Mental health,Neurologic,[0.90717808],[False],0.047895500725689405,0.04598825831702544
#R44,Mental health,Other,[0.73708736],[False],0.047895500725689405,0.05660377358490566
#R44,Mental health,Patient safety,[0.03842353],[False],0.047895500725689405,0.0787037037037037
#R44,Mental health,Population specific,[0.01076691],[False],0.047895500725689405,0.09852216748768473
#R44,Mental health,Renal,[0.77906054],[False],0.047895500725689405,0.05263157894736842
#R44,Mental health,Respiratory,[0.42755065],[False],0.047895500725689405,0.031578947368421054
#R44,Mental health,Training,[0.000931],[False],0.047895500725689405,0.1724137931034483
#R44,Model types,Neurologic,[0.00034611],[False],0.10652920962199312,0.04598825831702544
#R44,Model types,Other,[0.32588116],[False],0.10652920962199312,0.05660377358490566
#R44,Model types,Patient safety,[0.232788],[False],0.10652920962199312,0.0787037037037037
#R44,Model types,Population specific,[0.88076054],[False],0.10652920962199312,0.09852216748768473
#R44,Model types,Renal,[0.19093116],[False],0.10652920962199312,0.05263157894736842
#R44,Model types,Respiratory,[0.00252825],[False],0.10652920962199312,0.031578947368421054
#R44,Model types,Training,[0.17885131],[False],0.10652920962199312,0.1724137931034483
#R44,Neurologic,Other,[0.73247628],[False],0.04598825831702544,0.05660377358490566
#R44,Neurologic,Patient safety,[0.01697802],[False],0.04598825831702544,0.0787037037037037
#R44,Neurologic,Population specific,[0.00594171],[False],0.04598825831702544,0.09852216748768473
#R44,Neurologic,Renal,[0.77515108],[False],0.04598825831702544,0.05263157894736842
#R44,Neurologic,Respiratory,[0.44441289],[False],0.04598825831702544,0.031578947368421054
#R44,Neurologic,Training,[0.00054635],[False],0.04598825831702544,0.1724137931034483
#R44,Other,Patient safety,[0.78498916],[False],0.05660377358490566,0.0787037037037037
#R44,Other,Population specific,[0.42887932],[False],0.05660377358490566,0.09852216748768473
#R44,Other,Renal,[1.],[False],0.05660377358490566,0.05263157894736842
#R44,Other,Respiratory,[0.41378153],[False],0.05660377358490566,0.031578947368421054
#R44,Other,Training,[0.07759967],[False],0.05660377358490566,0.1724137931034483
#R44,Patient safety,Population specific,[0.44602326],[False],0.0787037037037037,0.09852216748768473
#R44,Patient safety,Renal,[0.6351438],[False],0.0787037037037037,0.05263157894736842
#R44,Patient safety,Respiratory,[0.03203071],[False],0.0787037037037037,0.031578947368421054
#R44,Patient safety,Training,[0.02704409],[False],0.0787037037037037,0.1724137931034483
#R44,Population specific,Renal,[0.3367229],[False],0.09852216748768473,0.05263157894736842
#R44,Population specific,Respiratory,[0.00808633],[False],0.09852216748768473,0.031578947368421054
#R44,Population specific,Training,[0.15874029],[False],0.09852216748768473,0.1724137931034483
#R44,Renal,Respiratory,[0.47818785],[False],0.05263157894736842,0.031578947368421054
#R44,Renal,Training,[0.04288911],[False],0.05263157894736842,0.1724137931034483
#R44,Respiratory,Training,[0.0006105],[False],0.031578947368421054,0.1724137931034483
#U24,Biochemical analysis,Cancer,[1.99867343e-10],[ True],0.0,0.0641025641025641
#U24,Biochemical analysis,Cardiovascular,[1.],[False],0.0,0.0
#U24,Biochemical analysis,Data types,[1.],[False],0.0,0.0
#U24,Biochemical analysis,Electronic health record,[3.1535678e-07],[ True],0.0,0.059113300492610835
#U24,Biochemical analysis,Endocrine,[1.],[False],0.0,0.0
#U24,Biochemical analysis,Environmental health,[1.],[False],0.0,0.0
#U24,Biochemical analysis,Genetics,[0.00189332],[False],0.0,0.016025641025641024
#U24,Biochemical analysis,Hepatic,[1.],[False],0.0,0.0
#U24,Biochemical analysis,Human behavior and interaction,[0.025775],[False],0.0,0.010806317539484621
#U24,Biochemical analysis,Infectious disease/Immunologic,[0.41666667],[False],0.0,0.002857142857142857
#U24,Biochemical analysis,Injuries/trauma,[1.],[False],0.0,0.0
#U24,Biochemical analysis,Knowledge,[7.68348216e-06],[ True],0.0,0.037037037037037035
#U24,Biochemical analysis,Mental health,[4.41252281e-06],[ True],0.0,0.033381712626995644
#U24,Biochemical analysis,Model types,[1.],[False],0.0,0.0
#U24,Biochemical analysis,Neurologic,[0.03600957],[False],0.0,0.009784735812133072
#U24,Biochemical analysis,Other,[1.],[False],0.0,0.0
#U24,Biochemical analysis,Patient safety,[0.00104077],[False],0.0,0.020833333333333332
#U24,Biochemical analysis,Population specific,[0.29292929],[False],0.0,0.0049261083743842365
#U24,Biochemical analysis,Renal,[1.],[False],0.0,0.0
#U24,Biochemical analysis,Respiratory,[0.00163902],[False],0.0,0.02631578947368421
#U24,Biochemical analysis,Training,[1.],[False],0.0,0.0
#U24,Cancer,Cardiovascular,[0.00205613],[False],0.0641025641025641,0.0
#U24,Cancer,Data types,[8.79712062e-10],[ True],0.0641025641025641,0.0
#U24,Cancer,Electronic health record,[0.8670418],[False],0.0641025641025641,0.059113300492610835
#U24,Cancer,Endocrine,[0.00021721],[False],0.0641025641025641,0.0
#U24,Cancer,Environmental health,[0.00068229],[False],0.0641025641025641,0.0
#U24,Cancer,Genetics,[2.86163666e-07],[ True],0.0641025641025641,0.016025641025641024
#U24,Cancer,Hepatic,[0.00578024],[False],0.0641025641025641,0.0
#U24,Cancer,Human behavior and interaction,[2.08539277e-09],[ True],0.0641025641025641,0.010806317539484621
#U24,Cancer,Infectious disease/Immunologic,[5.49575201e-07],[ True],0.0641025641025641,0.002857142857142857
#U24,Cancer,Injuries/trauma,[0.00335009],[False],0.0641025641025641,0.0
#U24,Cancer,Knowledge,[0.07476103],[False],0.0641025641025641,0.037037037037037035
#U24,Cancer,Mental health,[0.01426361],[False],0.0641025641025641,0.033381712626995644
#U24,Cancer,Model types,[4.22245208e-07],[ True],0.0641025641025641,0.0
#U24,Cancer,Neurologic,[2.80388673e-09],[ True],0.0641025641025641,0.009784735812133072
#U24,Cancer,Other,[0.06246434],[False],0.0641025641025641,0.0
#U24,Cancer,Patient safety,[0.00099493],[False],0.0641025641025641,0.020833333333333332
#U24,Cancer,Population specific,[0.00017783],[ True],0.0641025641025641,0.0049261083743842365
#U24,Cancer,Renal,[0.01499474],[False],0.0641025641025641,0.0
#U24,Cancer,Respiratory,[0.06132039],[False],0.0641025641025641,0.02631578947368421
#U24,Cancer,Training,[0.03934026],[False],0.0641025641025641,0.0
#U24,Cardiovascular,Data types,[1.],[False],0.0,0.0
#U24,Cardiovascular,Electronic health record,[0.00478758],[False],0.0,0.059113300492610835
#U24,Cardiovascular,Endocrine,[1.],[False],0.0,0.0
#U24,Cardiovascular,Environmental health,[1.],[False],0.0,0.0
#U24,Cardiovascular,Genetics,[0.40652608],[False],0.0,0.016025641025641024
#U24,Cardiovascular,Hepatic,[1.],[False],0.0,0.0
#U24,Cardiovascular,Human behavior and interaction,[0.62007579],[False],0.0,0.010806317539484621
#U24,Cardiovascular,Infectious disease/Immunologic,[1.],[False],0.0,0.002857142857142857
#U24,Cardiovascular,Injuries/trauma,[1.],[False],0.0,0.0
#U24,Cardiovascular,Knowledge,[0.04838744],[False],0.0,0.037037037037037035
#U24,Cardiovascular,Mental health,[0.03706865],[False],0.0,0.033381712626995644
#U24,Cardiovascular,Model types,[1.],[False],0.0,0.0
#U24,Cardiovascular,Neurologic,[0.61106932],[False],0.0,0.009784735812133072
#U24,Cardiovascular,Other,[1.],[False],0.0,0.0
#U24,Cardiovascular,Patient safety,[0.21581128],[False],0.0,0.020833333333333332
#U24,Cardiovascular,Population specific,[1.],[False],0.0,0.0049261083743842365
#U24,Cardiovascular,Renal,[1.],[False],0.0,0.0
#U24,Cardiovascular,Respiratory,[0.16063619],[False],0.0,0.02631578947368421
#U24,Cardiovascular,Training,[1.],[False],0.0,0.0
#U24,Data types,Electronic health record,[7.37657885e-07],[ True],0.0,0.059113300492610835
#U24,Data types,Endocrine,[1.],[False],0.0,0.0
#U24,Data types,Environmental health,[1.],[False],0.0,0.0
#U24,Data types,Genetics,[0.00357872],[False],0.0,0.016025641025641024
#U24,Data types,Hepatic,[1.],[False],0.0,0.0
#U24,Data types,Human behavior and interaction,[0.02557765],[False],0.0,0.010806317539484621
#U24,Data types,Infectious disease/Immunologic,[0.44136192],[False],0.0,0.002857142857142857
#U24,Data types,Injuries/trauma,[1.],[False],0.0,0.0
#U24,Data types,Knowledge,[1.68525139e-05],[ True],0.0,0.037037037037037035
#U24,Data types,Mental health,[1.19848331e-05],[ True],0.0,0.033381712626995644
#U24,Data types,Model types,[1.],[False],0.0,0.0
#U24,Data types,Neurologic,[0.03779537],[False],0.0,0.009784735812133072
#U24,Data types,Other,[1.],[False],0.0,0.0
#U24,Data types,Patient safety,[0.00167023],[False],0.0,0.020833333333333332
#U24,Data types,Population specific,[0.31424149],[False],0.0,0.0049261083743842365
#U24,Data types,Renal,[1.],[False],0.0,0.0
#U24,Data types,Respiratory,[0.0023474],[False],0.0,0.02631578947368421
#U24,Data types,Training,[1.],[False],0.0,0.0
#U24,Electronic health record,Endocrine,[0.00161072],[False],0.059113300492610835,0.0
#U24,Electronic health record,Environmental health,[0.00422884],[False],0.059113300492610835,0.0
#U24,Electronic health record,Genetics,[0.00070427],[False],0.059113300492610835,0.016025641025641024
#U24,Electronic health record,Hepatic,[0.01061115],[False],0.059113300492610835,0.0
#U24,Electronic health record,Human behavior and interaction,[5.55346382e-05],[ True],0.059113300492610835,0.010806317539484621
#U24,Electronic health record,Infectious disease/Immunologic,[4.24791391e-05],[ True],0.059113300492610835,0.002857142857142857
#U24,Electronic health record,Injuries/trauma,[0.01018871],[False],0.059113300492610835,0.0
#U24,Electronic health record,Knowledge,[0.29201576],[False],0.059113300492610835,0.037037037037037035
#U24,Electronic health record,Mental health,[0.10232527],[False],0.059113300492610835,0.033381712626995644
#U24,Electronic health record,Model types,[1.90442651e-05],[ True],0.059113300492610835,0.0
#U24,Electronic health record,Neurologic,[4.38013045e-05],[ True],0.059113300492610835,0.009784735812133072
#U24,Electronic health record,Other,[0.13498522],[False],0.059113300492610835,0.0
#U24,Electronic health record,Patient safety,[0.01657277],[False],0.059113300492610835,0.020833333333333332
#U24,Electronic health record,Population specific,[0.00296683],[False],0.059113300492610835,0.0049261083743842365
#U24,Electronic health record,Renal,[0.04058185],[False],0.059113300492610835,0.0
#U24,Electronic health record,Respiratory,[0.13850933],[False],0.059113300492610835,0.02631578947368421
#U24,Electronic health record,Training,[0.07410753],[False],0.059113300492610835,0.0
#U24,Endocrine,Environmental health,[1.],[False],0.0,0.0
#U24,Endocrine,Genetics,[0.15586348],[False],0.0,0.016025641025641024
#U24,Endocrine,Hepatic,[1.],[False],0.0,0.0
#U24,Endocrine,Human behavior and interaction,[0.38263289],[False],0.0,0.010806317539484621
#U24,Endocrine,Infectious disease/Immunologic,[1.],[False],0.0,0.002857142857142857
#U24,Endocrine,Injuries/trauma,[1.],[False],0.0,0.0
#U24,Endocrine,Knowledge,[0.01362671],[False],0.0,0.037037037037037035
#U24,Endocrine,Mental health,[0.02267815],[False],0.0,0.033381712626995644
#U24,Endocrine,Model types,[1.],[False],0.0,0.0
#U24,Endocrine,Neurologic,[0.62638842],[False],0.0,0.009784735812133072
#U24,Endocrine,Other,[1.],[False],0.0,0.0
#U24,Endocrine,Patient safety,[0.12075564],[False],0.0,0.020833333333333332
#U24,Endocrine,Population specific,[1.],[False],0.0,0.0049261083743842365
#U24,Endocrine,Renal,[1.],[False],0.0,0.0
#U24,Endocrine,Respiratory,[0.06885071],[False],0.0,0.02631578947368421
#U24,Endocrine,Training,[1.],[False],0.0,0.0
#U24,Environmental health,Genetics,[0.24752022],[False],0.0,0.016025641025641024
#U24,Environmental health,Hepatic,[1.],[False],0.0,0.0
#U24,Environmental health,Human behavior and interaction,[0.62780174],[False],0.0,0.010806317539484621
#U24,Environmental health,Infectious disease/Immunologic,[1.],[False],0.0,0.002857142857142857
#U24,Environmental health,Injuries/trauma,[1.],[False],0.0,0.0
#U24,Environmental health,Knowledge,[0.02589949],[False],0.0,0.037037037037037035
#U24,Environmental health,Mental health,[0.03688144],[False],0.0,0.033381712626995644
#U24,Environmental health,Model types,[1.],[False],0.0,0.0
#U24,Environmental health,Neurologic,[0.61400633],[False],0.0,0.009784735812133072
#U24,Environmental health,Other,[1.],[False],0.0,0.0
#U24,Environmental health,Patient safety,[0.12712335],[False],0.0,0.020833333333333332
#U24,Environmental health,Population specific,[1.],[False],0.0,0.0049261083743842365
#U24,Environmental health,Renal,[1.],[False],0.0,0.0
#U24,Environmental health,Respiratory,[0.08367728],[False],0.0,0.02631578947368421
#U24,Environmental health,Training,[1.],[False],0.0,0.0
#U24,Genetics,Hepatic,[0.39176965],[False],0.016025641025641024,0.0
#U24,Genetics,Human behavior and interaction,[0.29564665],[False],0.016025641025641024,0.010806317539484621
#U24,Genetics,Infectious disease/Immunologic,[0.06222247],[False],0.016025641025641024,0.002857142857142857
#U24,Genetics,Injuries/trauma,[0.3927003],[False],0.016025641025641024,0.0
#U24,Genetics,Knowledge,[0.02161845],[False],0.016025641025641024,0.037037037037037035
#U24,Genetics,Mental health,[0.01559492],[False],0.016025641025641024,0.033381712626995644
#U24,Genetics,Model types,[0.02117617],[False],0.016025641025641024,0.0
#U24,Genetics,Neurologic,[0.2674615],[False],0.016025641025641024,0.009784735812133072
#U24,Genetics,Other,[1.],[False],0.016025641025641024,0.0
#U24,Genetics,Patient safety,[0.52191355],[False],0.016025641025641024,0.020833333333333332
#U24,Genetics,Population specific,[0.34334703],[False],0.016025641025641024,0.0049261083743842365
#U24,Genetics,Renal,[0.62417165],[False],0.016025641025641024,0.0
#U24,Genetics,Respiratory,[0.36366874],[False],0.016025641025641024,0.02631578947368421
#U24,Genetics,Training,[1.],[False],0.016025641025641024,0.0
#U24,Hepatic,Human behavior and interaction,[0.61543424],[False],0.0,0.010806317539484621
#U24,Hepatic,Infectious disease/Immunologic,[1.],[False],0.0,0.002857142857142857
#U24,Hepatic,Injuries/trauma,[1.],[False],0.0,0.0
#U24,Hepatic,Knowledge,[0.08491085],[False],0.0,0.037037037037037035
#U24,Hepatic,Mental health,[0.09984798],[False],0.0,0.033381712626995644
#U24,Hepatic,Model types,[1.],[False],0.0,0.0
#U24,Hepatic,Neurologic,[1.],[False],0.0,0.009784735812133072
#U24,Hepatic,Other,[1.],[False],0.0,0.0
#U24,Hepatic,Patient safety,[0.37783936],[False],0.0,0.020833333333333332
#U24,Hepatic,Population specific,[1.],[False],0.0,0.0049261083743842365
#U24,Hepatic,Renal,[1.],[False],0.0,0.0
#U24,Hepatic,Respiratory,[0.17002559],[False],0.0,0.02631578947368421
#U24,Hepatic,Training,[1.],[False],0.0,0.0
#U24,Human behavior and interaction,Infectious disease/Immunologic,[0.21326691],[False],0.010806317539484621,0.002857142857142857
#U24,Human behavior and interaction,Injuries/trauma,[0.61540663],[False],0.010806317539484621,0.0
#U24,Human behavior and interaction,Knowledge,[0.00199286],[False],0.010806317539484621,0.037037037037037035
#U24,Human behavior and interaction,Mental health,[0.00077961],[False],0.010806317539484621,0.033381712626995644
#U24,Human behavior and interaction,Model types,[0.08508556],[False],0.010806317539484621,0.0
#U24,Human behavior and interaction,Neurologic,[0.83716289],[False],0.010806317539484621,0.009784735812133072
#U24,Human behavior and interaction,Other,[1.],[False],0.010806317539484621,0.0
#U24,Human behavior and interaction,Patient safety,[0.14289492],[False],0.010806317539484621,0.020833333333333332
#U24,Human behavior and interaction,Population specific,[0.70652035],[False],0.010806317539484621,0.0049261083743842365
#U24,Human behavior and interaction,Renal,[1.],[False],0.010806317539484621,0.0
#U24,Human behavior and interaction,Respiratory,[0.08637187],[False],0.010806317539484621,0.02631578947368421
#U24,Human behavior and interaction,Training,[1.],[False],0.010806317539484621,0.0
#U24,Infectious disease/Immunologic,Injuries/trauma,[1.],[False],0.002857142857142857,0.0
#U24,Infectious disease/Immunologic,Knowledge,[0.00098184],[False],0.002857142857142857,0.037037037037037035
#U24,Infectious disease/Immunologic,Mental health,[0.00080918],[False],0.002857142857142857,0.033381712626995644
#U24,Infectious disease/Immunologic,Model types,[1.],[False],0.002857142857142857,0.0
#U24,Infectious disease/Immunologic,Neurologic,[0.30775293],[False],0.002857142857142857,0.009784735812133072
#U24,Infectious disease/Immunologic,Other,[1.],[False],0.002857142857142857,0.0
#U24,Infectious disease/Immunologic,Patient safety,[0.02752172],[False],0.002857142857142857,0.020833333333333332
#U24,Infectious disease/Immunologic,Population specific,[1.],[False],0.002857142857142857,0.0049261083743842365
#U24,Infectious disease/Immunologic,Renal,[1.],[False],0.002857142857142857,0.0
#U24,Infectious disease/Immunologic,Respiratory,[0.02225135],[False],0.002857142857142857,0.02631578947368421
#U24,Infectious disease/Immunologic,Training,[1.],[False],0.002857142857142857,0.0
#U24,Injuries/trauma,Knowledge,[0.04866504],[False],0.0,0.037037037037037035
#U24,Injuries/trauma,Mental health,[0.06051851],[False],0.0,0.033381712626995644
#U24,Injuries/trauma,Model types,[1.],[False],0.0,0.0
#U24,Injuries/trauma,Neurologic,[1.],[False],0.0,0.009784735812133072
#U24,Injuries/trauma,Other,[1.],[False],0.0,0.0
#U24,Injuries/trauma,Patient safety,[0.21926432],[False],0.0,0.020833333333333332
#U24,Injuries/trauma,Population specific,[1.],[False],0.0,0.0049261083743842365
#U24,Injuries/trauma,Renal,[1.],[False],0.0,0.0
#U24,Injuries/trauma,Respiratory,[0.16737749],[False],0.0,0.02631578947368421
#U24,Injuries/trauma,Training,[1.],[False],0.0,0.0
#U24,Knowledge,Mental health,[0.73033856],[False],0.037037037037037035,0.033381712626995644
#U24,Knowledge,Model types,[0.00044896],[False],0.037037037037037035,0.0
#U24,Knowledge,Neurologic,[0.00158095],[False],0.037037037037037035,0.009784735812133072
#U24,Knowledge,Other,[0.23442394],[False],0.037037037037037035,0.0
#U24,Knowledge,Patient safety,[0.20436381],[False],0.037037037037037035,0.020833333333333332
#U24,Knowledge,Population specific,[0.02476362],[False],0.037037037037037035,0.0049261083743842365
#U24,Knowledge,Renal,[0.14082711],[False],0.037037037037037035,0.0
#U24,Knowledge,Respiratory,[0.62493839],[False],0.037037037037037035,0.02631578947368421
#U24,Knowledge,Training,[0.23247378],[False],0.037037037037037035,0.0
#U24,Mental health,Model types,[0.0003456],[False],0.033381712626995644,0.0
#U24,Mental health,Neurologic,[0.00092095],[False],0.033381712626995644,0.009784735812133072
#U24,Mental health,Other,[0.39932499],[False],0.033381712626995644,0.0
#U24,Mental health,Patient safety,[0.2701701],[False],0.033381712626995644,0.020833333333333332
#U24,Mental health,Population specific,[0.02503105],[False],0.033381712626995644,0.0049261083743842365
#U24,Mental health,Renal,[0.15529732],[False],0.033381712626995644,0.0
#U24,Mental health,Respiratory,[0.8160618],[False],0.033381712626995644,0.02631578947368421
#U24,Mental health,Training,[0.24663173],[False],0.033381712626995644,0.0
#U24,Model types,Neurologic,[0.12946251],[False],0.0,0.009784735812133072
#U24,Model types,Other,[1.],[False],0.0,0.0
#U24,Model types,Patient safety,[0.01317451],[False],0.0,0.020833333333333332
#U24,Model types,Population specific,[0.41093117],[False],0.0,0.0049261083743842365
#U24,Model types,Renal,[1.],[False],0.0,0.0
#U24,Model types,Respiratory,[0.00931236],[False],0.0,0.02631578947368421
#U24,Model types,Training,[1.],[False],0.0,0.0
#U24,Neurologic,Other,[1.],[False],0.009784735812133072,0.0
#U24,Neurologic,Patient safety,[0.12592834],[False],0.009784735812133072,0.020833333333333332
#U24,Neurologic,Population specific,[1.],[False],0.009784735812133072,0.0049261083743842365
#U24,Neurologic,Renal,[1.],[False],0.009784735812133072,0.0
#U24,Neurologic,Respiratory,[0.07110794],[False],0.009784735812133072,0.02631578947368421
#U24,Neurologic,Training,[1.],[False],0.009784735812133072,0.0
#U24,Other,Patient safety,[0.60660762],[False],0.0,0.020833333333333332
#U24,Other,Population specific,[1.],[False],0.0,0.0049261083743842365
#U24,Other,Renal,[1.],[False],0.0,0.0
#U24,Other,Respiratory,[0.58845919],[False],0.0,0.02631578947368421
#U24,Other,Training,[1.],[False],0.0,0.0
#U24,Patient safety,Population specific,[0.18099114],[False],0.020833333333333332,0.0049261083743842365
#U24,Patient safety,Renal,[0.36796871],[False],0.020833333333333332,0.0
#U24,Patient safety,Respiratory,[0.76993545],[False],0.020833333333333332,0.02631578947368421
#U24,Patient safety,Training,[0.60775612],[False],0.020833333333333332,0.0
#U24,Population specific,Renal,[1.],[False],0.0049261083743842365,0.0
#U24,Population specific,Respiratory,[0.11123317],[False],0.0049261083743842365,0.02631578947368421
#U24,Population specific,Training,[1.],[False],0.0049261083743842365,0.0
#U24,Renal,Respiratory,[0.32578521],[False],0.0,0.02631578947368421
#U24,Renal,Training,[1.],[False],0.0,0.0
#U24,Respiratory,Training,[0.59358174],[False],0.02631578947368421,0.0
#R21,Biochemical analysis,Cancer,[0.08014683],[False],0.1346938775510204,0.0989010989010989
#R21,Biochemical analysis,Cardiovascular,[0.28023073],[False],0.1346938775510204,0.09401709401709402
#R21,Biochemical analysis,Data types,[0.84645556],[False],0.1346938775510204,0.12866817155756208
#R21,Biochemical analysis,Electronic health record,[0.38180167],[False],0.1346938775510204,0.10837438423645321
#R21,Biochemical analysis,Endocrine,[0.12105973],[False],0.1346938775510204,0.08609271523178808
#R21,Biochemical analysis,Environmental health,[0.77365558],[False],0.1346938775510204,0.14728682170542637
#R21,Biochemical analysis,Genetics,[0.01903393],[False],0.1346938775510204,0.09455128205128205
#R21,Biochemical analysis,Hepatic,[0.31917953],[False],0.1346938775510204,0.09183673469387756
#R21,Biochemical analysis,Human behavior and interaction,[0.00018029],[ True],0.1346938775510204,0.0739817123857024
#R21,Biochemical analysis,Infectious disease/Immunologic,[0.83916439],[False],0.1346938775510204,0.14
#R21,Biochemical analysis,Injuries/trauma,[0.62598265],[False],0.1346938775510204,0.10891089108910891
#R21,Biochemical analysis,Knowledge,[2.68252211e-05],[ True],0.1346938775510204,0.05026455026455026
#R21,Biochemical analysis,Mental health,[0.24046161],[False],0.1346938775510204,0.11175616835994194
#R21,Biochemical analysis,Model types,[0.34376923],[False],0.1346938775510204,0.16151202749140894
#R21,Biochemical analysis,Neurologic,[0.04480197],[False],0.1346938775510204,0.09980430528375733
#R21,Biochemical analysis,Other,[0.52235753],[False],0.1346938775510204,0.09433962264150944
#R21,Biochemical analysis,Patient safety,[0.22533992],[False],0.1346938775510204,0.10648148148148148
#R21,Biochemical analysis,Population specific,[0.0714242],[False],0.1346938775510204,0.08374384236453201
#R21,Biochemical analysis,Renal,[0.37746481],[False],0.1346938775510204,0.17105263157894737
#R21,Biochemical analysis,Respiratory,[0.53969092],[False],0.1346938775510204,0.15263157894736842
#R21,Biochemical analysis,Training,[0.23704801],[False],0.1346938775510204,0.1896551724137931
#R21,Cancer,Cardiovascular,[1.],[False],0.0989010989010989,0.09401709401709402
#R21,Cancer,Data types,[0.1562843],[False],0.0989010989010989,0.12866817155756208
#R21,Cancer,Electronic health record,[0.68499406],[False],0.0989010989010989,0.10837438423645321
#R21,Cancer,Endocrine,[0.7554658],[False],0.0989010989010989,0.08609271523178808
#R21,Cancer,Environmental health,[0.1163608],[False],0.0989010989010989,0.14728682170542637
#R21,Cancer,Genetics,[0.79391561],[False],0.0989010989010989,0.09455128205128205
#R21,Cancer,Hepatic,[1.],[False],0.0989010989010989,0.09183673469387756
#R21,Cancer,Human behavior and interaction,[0.08973236],[False],0.0989010989010989,0.0739817123857024
#R21,Cancer,Infectious disease/Immunologic,[0.06795354],[False],0.0989010989010989,0.14
#R21,Cancer,Injuries/trauma,[0.72059824],[False],0.0989010989010989,0.10891089108910891
#R21,Cancer,Knowledge,[0.00878338],[False],0.0989010989010989,0.05026455026455026
#R21,Cancer,Mental health,[0.51511731],[False],0.0989010989010989,0.11175616835994194
#R21,Cancer,Model types,[0.0101898],[False],0.0989010989010989,0.16151202749140894
#R21,Cancer,Neurologic,[1.],[False],0.0989010989010989,0.09980430528375733
#R21,Cancer,Other,[1.],[False],0.0989010989010989,0.09433962264150944
#R21,Cancer,Patient safety,[0.75010971],[False],0.0989010989010989,0.10648148148148148
#R21,Cancer,Population specific,[0.57724466],[False],0.0989010989010989,0.08374384236453201
#R21,Cancer,Renal,[0.07325189],[False],0.0989010989010989,0.17105263157894737
#R21,Cancer,Respiratory,[0.04674263],[False],0.0989010989010989,0.15263157894736842
#R21,Cancer,Training,[0.04374244],[False],0.0989010989010989,0.1896551724137931
#R21,Cardiovascular,Data types,[0.34379737],[False],0.09401709401709402,0.12866817155756208
#R21,Cardiovascular,Electronic health record,[0.84891468],[False],0.09401709401709402,0.10837438423645321
#R21,Cardiovascular,Endocrine,[0.83245684],[False],0.09401709401709402,0.08609271523178808
#R21,Cardiovascular,Environmental health,[0.2435867],[False],0.09401709401709402,0.14728682170542637
#R21,Cardiovascular,Genetics,[1.],[False],0.09401709401709402,0.09455128205128205
#R21,Cardiovascular,Hepatic,[1.],[False],0.09401709401709402,0.09183673469387756
#R21,Cardiovascular,Human behavior and interaction,[0.4619597],[False],0.09401709401709402,0.0739817123857024
#R21,Cardiovascular,Infectious disease/Immunologic,[0.26334213],[False],0.09401709401709402,0.14
#R21,Cardiovascular,Injuries/trauma,[0.82262826],[False],0.09401709401709402,0.10891089108910891
#R21,Cardiovascular,Knowledge,[0.11740232],[False],0.09401709401709402,0.05026455026455026
#R21,Cardiovascular,Mental health,[0.63403507],[False],0.09401709401709402,0.11175616835994194
#R21,Cardiovascular,Model types,[0.08567831],[False],0.09401709401709402,0.16151202749140894
#R21,Cardiovascular,Neurologic,[1.],[False],0.09401709401709402,0.09980430528375733
#R21,Cardiovascular,Other,[1.],[False],0.09401709401709402,0.09433962264150944
#R21,Cardiovascular,Patient safety,[0.86433856],[False],0.09401709401709402,0.10648148148148148
#R21,Cardiovascular,Population specific,[0.83778608],[False],0.09401709401709402,0.08374384236453201
#R21,Cardiovascular,Renal,[0.12345348],[False],0.09401709401709402,0.17105263157894737
