Informatic profiling of clinically relevant mutation,55,[0.49882844],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
The Role of Statistical Learning in Acquiring Syntactic Categories,46,[0.6072107],"['language', 'infants', 'statistical learning', 'children', 'speech', 'statistical', 'acquisition', 'input', 'cues', 'development']"
Biomedical Language Processing Writ Large:  Scaling to all of PubMedCentral,38,[0.89420751],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Multi-point and multi-locus analysis of genomic association data,6,[0.88968467],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
AD classification algorithms using ADNI multi-modal image data,33,[0.68460167],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
Neuroimaging-based biomarkers for two components of pain,11,[0.48630254],"['brain', 'fmri', 'neural', 'facial', 'emotion', 'trauma', 'cognitive', 'activity', 'memory', 'functional']"
A Proteomic Approach to Biomarker Discovery in Prion Disease,6,[0.45986314],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Continuous-Signal Driven Predictive Models in Neurological Intensive Care Units,32,[0.89996687],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
A New Paradigm for Integrated Analysis of Multiscale Genomic Imaging Datasets,38,[0.89165273],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
The CardioVascular Research Grid,38,[0.67257482],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Bridging the Semantic Gap Between Research Eligibility Criteria and Clinical Data,32,[0.88209589],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Computational Biology of Transcriptional Networks in Aging,55,[0.57012972],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
Computational Biology of Transcriptional Networks in Aging,55,[0.57012972],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
GENOMEWIDE ANALYSIS OF INTERACTIONS IN ALZHEIMER DISEASE USING NEURAL NETWORKS,6,[0.72796948],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Statistical Learning in Language Acquisition,11,[0.45303635],"['brain', 'fmri', 'neural', 'facial', 'emotion', 'trauma', 'cognitive', 'activity', 'memory', 'functional']"
Molecular and Genetic Predictors of Disability Progression in MS,6,[0.88074633],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Statistical Learning in Language Acquisition,11,[0.45303635],"['brain', 'fmri', 'neural', 'facial', 'emotion', 'trauma', 'cognitive', 'activity', 'memory', 'functional']"
Building motif lexicons,38,[0.89572031],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Building motif lexicons,38,[0.89572031],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Experimental and Computational Studies of Concept Learning,11,[0.88303972],"['brain', 'fmri', 'neural', 'facial', 'emotion', 'trauma', 'cognitive', 'activity', 'memory', 'functional']"
Efficient software and algorithms for analyzing markers data on general pedigree,38,[0.88347559],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Constraints on Learning from Inconsistent Input,11,[0.60423441],"['brain', 'fmri', 'neural', 'facial', 'emotion', 'trauma', 'cognitive', 'activity', 'memory', 'functional']"
MOMENT (Monitoring for Outpatient Medication Effects and New Toxicities) in TIME,32,[0.8947563],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Intonation in spontaneous English & Japanese dialogue,57,[0.59575179],"['vision', 'image', 'computer', 'device', 'control', 'devices', 'brain', 'user', 'real', 'computer vision']"
Neuromotor Modeling of Adductor Spasmodic Dysphonia,41,[0.45626587],"['brain', 'asd', 'children', 'disorders', 'cognitive', 'connectivity', 'disorder', 'functional', 'neuroimaging', 'neural']"
Harnessing Motoneuron Activity: From Lab to Clinic,57,[0.75980757],"['vision', 'image', 'computer', 'device', 'control', 'devices', 'brain', 'user', 'real', 'computer vision']"
A Novel Computational Framework for Individualized Clinical Decision-Making,33,[0.48575308],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
Institutional variation in surgical care for breast cancer in US community hospit,33,[0.44355572],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
"Depression susceptibility genes and networks: expression, eQTL and GWAS analysis",6,[0.90335423],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Statistical atlases of brain tumor MRI:do imaging phenotypes predict progression?,33,[0.66337844],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
Statistical atlases of brain tumor MRI:do imaging phenotypes predict progression?,33,[0.66337844],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
High-Accuracy Protein Models Derived from Lower Resolution Data,38,[0.88430616],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
High-Accuracy Protein Models Derived from Lower Resolution Data,38,[0.88430616],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Novel Analytic Techniques to Assess Physical Activity,22,[0.48172337],"['physical activity', 'physical', 'activity', 'pa', 'movement', 'activities', 'free', 'living', 'motor', 'energy']"
Novel Analytic Techniques to Assess Physical Activity,22,[0.47298476],"['physical activity', 'physical', 'activity', 'pa', 'movement', 'activities', 'free', 'living', 'motor', 'energy']"
Bioconductor: an open computing resource for genomics,38,[0.82126141],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Bioconductor: an open computing resource for genomics,38,[0.82126141],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
HIV-1 Adaptation in the Central Nervous System,55,[0.41284565],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
Bayesian Methods for Localizing Dynamic Brain Activity and Epileptogenic Zones,11,[0.73999497],"['brain', 'fmri', 'neural', 'facial', 'emotion', 'trauma', 'cognitive', 'activity', 'memory', 'functional']"
New Resources for e-Patients,32,[0.87636565],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Computational Methods for Directed Functional Genomics,38,[0.88600441],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Identifying Mechanisms of Dementia:  Role for MRI in the Era of Molecular Imaging,5,[0.77104278],"['ad', 'alzheimer', 'alzheimer disease', 'cognitive', 'dementia', 'aging', 'disease', 'brain', 'disease ad', 'decline']"
Identifying Mechanisms of Dementia:  Role for MRI in the Era of Molecular Imaging,5,[0.77104278],"['ad', 'alzheimer', 'alzheimer disease', 'cognitive', 'dementia', 'aging', 'disease', 'brain', 'disease ad', 'decline']"
Improving Public Health Grey Literature Access for the Public Health Workforce,32,[0.87486689],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Genetics of Juvenile Idiopathic Arthritis and Subtypes,6,[0.88831856],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Online Social Networking as an Alternative Information Source for Clinical Resear,32,[0.87032055],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
A mobile Enabling Technology to promote adherence to behavioral therapy,13,[0.61851577],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Structural and Semantic Cues for the Acquisition of Linguistic Regularties,46,[0.4314594],"['language', 'infants', 'statistical learning', 'children', 'speech', 'statistical', 'acquisition', 'input', 'cues', 'development']"
"Software to facilitate multimode, multiscale fused data for Pathology and Radiolo",33,[0.40248757],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
Accurate detection of chromosomal abnormalities with multi-color image processing,33,[0.67917591],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
Sequence Induction in Infancy: A systematic approach,41,[0.39509297],"['brain', 'asd', 'children', 'disorders', 'cognitive', 'connectivity', 'disorder', 'functional', 'neuroimaging', 'neural']"
Auditory constraints on infant language learning,46,[0.40260582],"['language', 'infants', 'statistical learning', 'children', 'speech', 'statistical', 'acquisition', 'input', 'cues', 'development']"
Peptide Biomarker Discovery by Mass Spectrometry for Early Detection of Liver Can,33,[0.55436214],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
"DNA repair, Cell cycle Checkpoints and Apoptosis and Bladder Cancer Risk",6,[0.88793765],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Enabling Population-Scale Physical Activity Measurement on Common Mobile Phones,22,[0.88625059],"['physical activity', 'physical', 'activity', 'pa', 'movement', 'activities', 'free', 'living', 'motor', 'energy']"
A National Consortium to Explore the Genotypic Basis for ESRD in Lupus,6,[0.63042967],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Temporal Processing for Medical Discharge Summaries,32,[0.87271154],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Enabling Population-Scale Physical Activity Measurement on Common Mobile Phones,22,[0.88625059],"['physical activity', 'physical', 'activity', 'pa', 'movement', 'activities', 'free', 'living', 'motor', 'energy']"
Verb learning and the early development of sentence comprehension,46,[0.50803672],"['language', 'infants', 'statistical learning', 'children', 'speech', 'statistical', 'acquisition', 'input', 'cues', 'development']"
Molecular Genetics of HNPCC,6,[0.87939804],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Tools for Automated Assessment of Language,38,[0.61881576],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Building and Validating Location Proteomics Databases,38,[0.86965917],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Statistical Models and Inference in the Single-Molecule Approach to Biology,38,[0.88576918],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Bio-behavioral chronic disease management by families of young minority children,13,[0.87966024],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
"Heterogeneous in situ data: Kernals, Distances and Trees",38,[0.64947275],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Defining Genomic Signatures for Aberrant DNA Methylation in Human Cancers,6,[0.67212968],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Toward an Animal Model of Freely Moving Humans,36,[0.54805894],"['neural', 'neurons', 'brain', 'activity', 'circuits', 'neuronal', 'circuit', 'behavior', 'motor', 'dynamics']"
Wearable-Sensor System for Monitoring Motor Function,22,[0.90158411],"['physical activity', 'physical', 'activity', 'pa', 'movement', 'activities', 'free', 'living', 'motor', 'energy']"
Biomechanics and Correction of Crouch Gait,33,[0.88809352],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
Analysis of Multi-Voxel Patterns of Activity in fMRI data,11,[0.87916783],"['brain', 'fmri', 'neural', 'facial', 'emotion', 'trauma', 'cognitive', 'activity', 'memory', 'functional']"
High-throughput technology for automated single cell expression analysis for C. e,55,[0.87042578],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
Cognitive Representation in Specific Language Impairment,41,[0.87139891],"['brain', 'asd', 'children', 'disorders', 'cognitive', 'connectivity', 'disorder', 'functional', 'neuroimaging', 'neural']"
Sensitivity to spectral cues in infant speech perception,46,[0.37585443],"['language', 'infants', 'statistical learning', 'children', 'speech', 'statistical', 'acquisition', 'input', 'cues', 'development']"
Non-Invasive System for Identifying Neural Behavior,57,[0.9015465],"['vision', 'image', 'computer', 'device', 'control', 'devices', 'brain', 'user', 'real', 'computer vision']"
Sensorimotor learning of facial expressions: A novel intervention for autism,19,[0.37345888],"['asd', 'fetal', 'prenatal', 'alcohol', 'pregnancy', 'autism', 'exposure', 'infants', 'infant', 'facial']"
High Density Association Analysis of Lung Cancer,6,[0.86342835],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
High Density Association Analysis of Lung Cancer,6,[0.86342835],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Wearable-Sensor System for Monitoring Motor Function,22,[0.90158411],"['physical activity', 'physical', 'activity', 'pa', 'movement', 'activities', 'free', 'living', 'motor', 'energy']"
High Density Association Analysis of Lung Cancer,6,[0.86342835],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Informatics Infrastructure for vector-based neuroanatomical atlases,38,[0.47790396],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Vanderbilt Genome-Electronic Records Project,32,[0.75922725],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Vanderbilt Genome-Electronic Records Project,32,[0.75922725],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Vanderbilt Genome-Electronic Records Project,32,[0.75922725],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
A Shared Database for the Study of Phonological Development,46,[0.89158128],"['language', 'infants', 'statistical learning', 'children', 'speech', 'statistical', 'acquisition', 'input', 'cues', 'development']"
Automated Distant Homology Modeling Meta-server,38,[0.89743847],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Ontology-based Information Network to Support Vaccine Research,38,[0.63628695],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
CRCNS: fMRI Pattern Analysis of Neural Correlates of Natural Scene Categories,11,[0.57641547],"['brain', 'fmri', 'neural', 'facial', 'emotion', 'trauma', 'cognitive', 'activity', 'memory', 'functional']"
CRCNS: fMRI Pattern Analysis of Neural Correlates of Natural Scene Categories,11,[0.57641547],"['brain', 'fmri', 'neural', 'facial', 'emotion', 'trauma', 'cognitive', 'activity', 'memory', 'functional']"
Social and Statistical Mechanisms of Prelinguistic Vocal Learning,13,[0.46046853],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
"Cross-Situational statistical word learning:behaviors, mechanisms and constraints",43,[0.87366725],"['hiv', 'hand', 'infected', 'viral', 'infection', 'cross', 'impairment', 'associated', 'patients', 'determinants']"
Low-Cost Electronic Nose for Groundwater Contaminants,57,[0.88640342],"['vision', 'image', 'computer', 'device', 'control', 'devices', 'brain', 'user', 'real', 'computer vision']"
Population Genetics Theory,6,[0.88899092],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Increasing Clinical Trial Enrollment: A Semi-Automated Patient Centered Approach,32,[0.89986364],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Optimization of Stuctures and Networks of Proteins,38,[0.858869],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
"Visant-Predictome: A System for Integration, Mining Visualization and Analysis",38,[0.87727597],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Integrative analysis of genomic and epigenomic datasets in multiple cell types,55,[0.89725669],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
Cellularly resolved molecular pathway assessment in biopsies via spectral imaging,6,[0.46035416],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
A Non-Document Text and Display Reader for Visually Impaired Persons,57,[0.8979465],"['vision', 'image', 'computer', 'device', 'control', 'devices', 'brain', 'user', 'real', 'computer vision']"
Statistical approaches to linguistic pattern learning,55,[0.48536848],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
BUILDING AND VALIDATING LOCATION PROTEOMICS DATABASES,38,[0.86701574],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Mechanisms of Protein Structure Evolution,38,[0.84954473],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Inflammation Genes and Lung Cancer Risk,6,[0.88537404],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Statistical approaches to linguistic pattern learning,55,[0.48536848],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
Methods for genomic data with graphical structures,38,[0.52670821],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Early Detection of Keratoconus,33,[0.8805016],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
BioScholar: a Biomedical Knowledge Engineering framework based on the published l,38,[0.78199311],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Systems Biology for Studies of Cognition in Down Syndrome,6,[0.74349778],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Recognizing protein folds with discriminative learning,38,[0.87509047],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Early Warning Method and Technologies for Improving Cancer Care and Targeted Inte,32,[0.89143449],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Genome-Wide Association Analysis of Bladder Cancer,6,[0.89544757],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Transmission of Information in the Visual System,11,[0.34536328],"['brain', 'fmri', 'neural', 'facial', 'emotion', 'trauma', 'cognitive', 'activity', 'memory', 'functional']"
Genome-Wide Association Analysis of Bladder Cancer,6,[0.89544757],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Internet Monitoring Of Prescription Drug Abuse,13,[0.90064944],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Nonparametric Analysis of Reverse-Phase Protein Lysate Array Data,38,[0.85634312],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Serum Biomarkers for Colorectal Cancer Detection,33,[0.86832236],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
A web hospital comparison tool for patients considering kidney transplantation an,32,[0.87812129],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Protein recognition for modular domains,55,[0.85277301],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
Computer Assisted Identification and Volumetric Analysis of Enhancing Components,33,[0.89704443],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
Machine vision analysis of C.elegans phenotypic patterns,25,[0.89637109],"['behavioral', 'possible', 'behavior', 'phenotypic', 'patterns', 'genes', 'analysis', 'vision', 'phenotypes', 'function']"
Institutional Collaboration Between Liverpool STM & CDC on Malaria,13,[0.4741584],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Development of Speech Perception and Brain Plasticity,46,[0.45363339],"['language', 'infants', 'statistical learning', 'children', 'speech', 'statistical', 'acquisition', 'input', 'cues', 'development']"
Centrosomin and centrosomes in cell division,55,[0.89336349],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
Development and Use of Network Infrastructure for High-Throughput GWA Studies,32,[0.55049856],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Development and Use of Network Infrastructure for High-Throughput GWA Studies,32,[0.55049856],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Optimal Micro-Data Switching: An Enhanced Framework and Decision Tool for Confid,32,[0.47947895],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
New Class of Numerical Observers for Nuclear Cardiology,33,[0.90136333],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
New Class of Numerical Observers for Nuclear Cardiology,33,[0.90136333],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
Genetic Factors in Keratoconus,6,[0.59124316],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Genetic Factors in Keratoconus,6,[0.59124316],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Genome-Transcription-Phenome-Wide Association: a new paradigm for association stu,6,[0.90190802],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Integrating Microarray and Proteomic Data by Ontology-based Annotation,38,[0.88266531],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Comparative genomics of protein structure and function,38,[0.88098183],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
A Cell Phone-based Sign Reader for Blind & Visually Impaired Persons,57,[0.8869526],"['vision', 'image', 'computer', 'device', 'control', 'devices', 'brain', 'user', 'real', 'computer vision']"
Analysis of the Functional Impact of Coding region SNPs,6,[0.5959788],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Validation and Evaluation of a Portable Body Scanner for Determination of Obesity,33,[0.68540059],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
Validation and Evaluation of a Portable Body Scanner for Determination of Obesity,33,[0.68540059],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
A Cell Phone-Based Street Intersection Analyzer for Visually Impared Pedestrians,57,[0.88429942],"['vision', 'image', 'computer', 'device', 'control', 'devices', 'brain', 'user', 'real', 'computer vision']"
Mathematical Techniques for Control of Epidemic Trypanosoma cruzi Transmission,54,[0.87878069],"['tb', 'environmental', 'infectious', 'transmission', 'center', 'core', 'disease', 'investigators', 'diseases', 'scientific']"
Developing Proteogenomic Mapping for Human Genome Annotation,55,[0.89699637],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
Computer Studies of Protein Structure and Function,38,[0.87625512],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Statistical Methods for Predicting Suicide Attempt,6,[0.50233646],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Mathematical Techniques for Control of Epidemic Trypanosoma cruzi Transmission,54,[0.87878069],"['tb', 'environmental', 'infectious', 'transmission', 'center', 'core', 'disease', 'investigators', 'diseases', 'scientific']"
Cocaine Neurotransmitter-Transporter Interactions: Computational Studies,38,[0.77573329],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Integrated Analysis of Genome-Wide Array Data,38,[0.86549624],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
DECISION SUPPORT SYSTEM TO GUIDE PEDIATRIC PHARMACOTHERAPY,32,[0.91052883],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Analysis of mRNA Polyadenylation across Species and Tissues,55,[0.8892441],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
Analysis of mRNA Polyadenylation across Species and Tissues,55,[0.8892441],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
A Wireless Multiscale Distributed Interface to the Cortex,57,[0.63368815],"['vision', 'image', 'computer', 'device', 'control', 'devices', 'brain', 'user', 'real', 'computer vision']"
ROC Based Methods or Risk Factor Prediction and Evaluation,33,[0.86561528],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
A Direct Brain to Speech Generator for use in Humans,57,[0.74834571],"['vision', 'image', 'computer', 'device', 'control', 'devices', 'brain', 'user', 'real', 'computer vision']"
Spatiotemporal dynamics of striatal dopamine release in reinforcement learning,36,[0.72169604],"['neural', 'neurons', 'brain', 'activity', 'circuits', 'neuronal', 'circuit', 'behavior', 'motor', 'dynamics']"
Integration and Visualization of Diverse Biological Data,38,[0.89807954],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Building a Risk Stratification Model for Treatment Resistance in Major Depressive,13,[0.89993442],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Analysis Tool for Heritable and Envirnonmental Network Associations,6,[0.90547203],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Urinary Polypeptide Biomarkers of IgA Nephropathy,33,[0.47516399],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
Detecting Prostate Cancer using multi-protocol 3 Tesla in vivo MRI and MRS,33,[0.82257533],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
An Interactive Video Game for HIV Prevention in At-Risk Adolescents,13,[0.84133544],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Structural Dynamics of Biomolecular Systems,38,[0.88665725],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Breast Cancer Risk Stratification with Resonant Electrical Impedance Spectroscopy,33,[0.8766294],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
